ID,basisOfRec,institution,eventTime,year,month,day,decimalLat,decimalLon,scientific_name,name
2793,HUMAN_OBSERVATION,,,2016,8,19,-33.772509,151.113271,Dacelo (Dacelo) novaeguineae,kookaburra
2799,HUMAN_OBSERVATION,,,2016,8,20,-33.792423,151.066559,Dacelo (Dacelo) novaeguineae,kookaburra
2812,HUMAN_OBSERVATION,,,2016,2,20,-33.616595,151.128653,Dacelo (Dacelo) novaeguineae,kookaburra
2819,HUMAN_OBSERVATION,,,2016,8,21,-33.771297,151.11525,Dacelo (Dacelo) novaeguineae,kookaburra
2820,HUMAN_OBSERVATION,,,2016,2,13,-33.694032,151.083581,Dacelo (Dacelo) novaeguineae,kookaburra
2821,HUMAN_OBSERVATION,,,2016,11,6,-33.838263,151.251908,Dacelo (Dacelo) novaeguineae,kookaburra
2822,HUMAN_OBSERVATION,,,2016,5,16,-33.843117,151.222712,Dacelo (Dacelo) novaeguineae,kookaburra
2825,HUMAN_OBSERVATION,,,2016,8,18,-33.765632,151.076048,Dacelo (Dacelo) novaeguineae,kookaburra
2838,HUMAN_OBSERVATION,,,2016,8,26,-33.838372,151.213242,Dacelo (Dacelo) novaeguineae,kookaburra
2839,HUMAN_OBSERVATION,,,2016,2,19,-34.019914,151.069289,Dacelo (Dacelo) novaeguineae,kookaburra
2857,HUMAN_OBSERVATION,CLO,,2016,12,31,-33.85181,151.18954,Dacelo (Dacelo) novaeguineae,kookaburra
2879,HUMAN_OBSERVATION,CLO,,2016,3,26,-33.93151,151.24788,Dacelo (Dacelo) novaeguineae,kookaburra
2887,HUMAN_OBSERVATION,CLO,,2016,3,31,-33.76601,151.14183,Dacelo (Dacelo) novaeguineae,kookaburra
2890,HUMAN_OBSERVATION,CLO,,2016,3,12,-33.93151,151.24788,Dacelo (Dacelo) novaeguineae,kookaburra
2907,HUMAN_OBSERVATION,CLO,,2016,12,8,-33.94583,151.15388,Dacelo (Dacelo) novaeguineae,kookaburra
2910,HUMAN_OBSERVATION,CLO,,2016,3,12,-33.5309,150.65366,Dacelo (Dacelo) novaeguineae,kookaburra
2941,HUMAN_OBSERVATION,CLO,,2016,3,30,-34.25259,150.71736,Dacelo (Dacelo) novaeguineae,kookaburra
2967,HUMAN_OBSERVATION,CLO,,2016,3,16,-33.734653,150.61717,Dacelo (Dacelo) novaeguineae,kookaburra
2976,HUMAN_OBSERVATION,CLO,,2016,12,25,-33.63806,151.32843,Dacelo (Dacelo) novaeguineae,kookaburra
2986,HUMAN_OBSERVATION,CLO,,2016,6,16,-33.79505,151.0366,Dacelo (Dacelo) novaeguineae,kookaburra
3003,HUMAN_OBSERVATION,CLO,,2016,12,17,-33.911263,151.18301,Dacelo (Dacelo) novaeguineae,kookaburra
